SignedAcoplanarity,Weight,Phi_PiPlus,Phi_PiMinus,Eta_PiPlus,Eta_PiMinus,Pt_PiPlus,Pt_PiMinus,ipX_PiPlus,ipY_PiPlus,ipZ_PiPlus,ipX_PiMinus,ipY_PiMinus,ipZ_PiMinus
2.79115,-1,-0.338735,3.13331,-3.2727,-1.50405,27.4557,10.4564,-0.896436,-0.439982,-0.0530881,-0.884636,0.213708,0.414424
4.73272,-1,-0.865279,-1.94201,-1.30445,-0.563246,56.1052,33.1734,-0.635786,0.585734,-0.502684,-0.694793,-0.173993,0.697847
6.02135,-1,-0.467679,2.53112,-3.16841,-0.886505,15.0232,21.7381,0.760987,-0.6436,0.0817121,-0.752302,0.0748284,0.654556
5.42303,-1,1.51008,-1.27013,-2.01517,0.217108,14.2393,31.8906,0.586749,-0.783981,-0.20273,-0.373382,-0.315619,-0.872336
4.1547,-1,0.127364,-2.45225,-0.454176,1.43248,29.4146,9.83285,-0.181782,-0.782722,-0.595233,-0.546243,0.835771,0.0557224
0.840388,-1,0.624851,0.950108,0.137659,2.3839,19.7997,14.5243,-0.568536,0.678407,0.465329,-0.784518,0.620041,-0.00894816
5.47027,-1,0.570237,-0.934092,2.78286,3.48725,19.6461,28.6785,-0.232591,0.971717,-0.0408331,-0.860523,0.506297,0.0562504
0.172308,-1,-0.919086,2.89234,-2.15408,-3.39609,29.5398,39.8132,-0.180176,0.961915,-0.205564,0.938841,-0.337845,-0.0666249
3.82994,-1,-1.98634,1.62532,1.73048,-0.117624,2.78463,21.6137,0.208342,0.917795,0.338003,-0.747662,-0.117964,-0.653518
2.36576,-1,-0.623306,1.63916,-4.0318,1.8343,2.10268,2.08313,-0.646389,0.762231,-0.0344228,-0.0799815,-0.947943,0.308232
5.20904,-1,0.637691,-2.68965,-2.90755,-0.318544,5.7339,24.7582,-0.347332,0.937244,0.0305532,-0.417073,0.201748,0.886198
4.28282,-1,1.05132,-1.88701,1.47616,1.51501,22.5452,40.487,-0.430569,-0.791216,0.434267,0.731313,-0.656932,-0.183362
3.91287,-1,-0.0250782,-3.04765,-0.796843,-3.80414,6.25264,11.8025,0.53112,0.614583,0.583266,0.10651,-0.994312,-0.000569054
5.81774,-1,0.93958,-2.39088,3.69761,1.04124,21.5819,2.01024,-0.982675,0.184099,0.0213895,0.179421,0.8134,0.553343
5.6842,-1,2.49597,-0.428846,1.43911,1.45678,20.8579,63.61,-0.511971,-0.857321,0.0537335,-0.850833,-0.437015,0.291721
0.367513,-1,0.421019,-2.76188,0.765201,-1.44704,19.3094,0.887829,0.52598,-0.834307,-0.165153,0.271289,-0.961096,0.0519355
0.0332678,-1,0.0900315,-2.36602,1.45372,2.74851,53.0669,5.89669,-0.834679,-0.348456,0.426486,0.986625,0.127135,0.102021
3.50204,-1,2.7006,-0.301787,-2.29925,-2.71044,40.0289,47.1543,0.456933,0.889475,-0.00680214,-0.60724,-0.793188,-0.0459659
1.76734,-1,-1.03512,0.604102,-3.14256,-1.46204,7.13817,58.5191,-0.0929479,0.992616,-0.0779431,0.221431,0.912775,0.343236
5.54727,-1,-1.93394,2.72675,0.43783,1.98841,22.6417,34.2532,-0.584595,0.52231,0.620839,-0.968082,-0.076706,-0.238609
5.32441,-1,1.42477,-0.986469,-2.25994,-0.828532,135.277,1.23302,0.695975,-0.706888,-0.126205,-0.729563,0.232169,-0.643301
5.15043,-1,-3.10032,1.2199,0.673013,3.16111,8.31856,13.132,0.442902,0.62193,0.645787,0.0185601,0.996621,-0.0800082
4.45485,-1,1.1062,-1.8467,1.4058,-0.7422,35.8417,13.2943,0.0394625,0.902004,-0.429921,-0.931015,-0.0424233,0.362506
1.89216,-1,2.56642,-0.42234,-2.7855,-2.741,1.85141,45.9114,0.907708,0.414311,-0.0664284,0.978145,-0.166584,0.124431
5.93274,-1,0.118373,-1.34786,1.06855,-1.3684,8.74535,15.235,-0.213634,0.973981,0.0756442,-0.671167,0.61829,-0.408964
3.08571,-1,1.01205,-2.79336,-3.50811,-2.60321,10.2198,66.828,0.251505,0.966169,0.0571165,0.973273,-0.191689,-0.126471
5.35752,-1,1.33405,-1.51085,0.376244,1.09883,36.7355,57.298,-0.142334,-0.334751,0.931495,0.795827,0.501388,0.339514
4.57501,-1,-0.242626,1.24945,-2.48216,-2.27626,26.7326,38.9396,0.833772,-0.529135,0.157609,-0.994737,0.090893,-0.0473033
4.34218,-1,-2.02729,-1.04536,2.15503,1.6189,25.4947,43.9374,0.84598,0.497259,0.192488,0.958236,-0.141289,-0.248638
1.16173,-1,-2.10426,0.335829,0.310647,1.70889,54.3741,4.1219,-0.740002,0.20181,-0.641615,-0.88463,0.383391,0.265406
4.69451,-1,-1.91785,1.04928,-0.693411,-1.48808,37.6347,48.8181,-0.490009,0.645067,-0.586327,0.40549,-0.874888,-0.264857
0.738281,-1,-3.03559,0.0523921,-0.85296,-0.669006,35.504,24.3215,0.605262,0.42425,-0.67355,-0.306807,0.880457,-0.361477
4.56339,-1,0.188889,-0.205307,-1.00153,-3.28628,20.7361,28.5885,-0.466254,-0.726519,-0.504754,0.249578,0.968348,0.00351392
3.73036,-1,0.060473,-3.04066,-0.871634,0.622241,34.8107,7.05344,-0.601825,-0.479737,-0.638482,0.201136,0.877632,0.435093
4.25406,-1,-1.54862,0.0653703,0.0157484,0.556468,8.02804,107.772,-0.704156,-0.00443282,0.710032,0.293533,0.756419,-0.584524
4.9954,-1,-1.87103,1.40484,0.193864,-0.86107,47.0296,26.8914,-0.953148,0.301079,0.0293181,-0.470871,-0.577801,-0.666653
6.12454,-1,-1.15348,1.63891,-0.85445,0.473529,35.662,8.11989,0.839756,0.523596,-0.143726,0.960218,0.173348,-0.218934
3.80092,-1,1.95333,-2.97053,2.01387,-0.164122,35.6103,5.1714,-0.34945,0.899504,-0.262253,0.0303131,-0.780361,0.624595
3.34272,-1,-2.35086,-0.197468,-1.64807,-1.33431,85.8349,5.84644,-0.847311,0.523514,0.0894322,-0.650817,-0.704547,-0.282933
2.90797,-1,0.363597,-1.83987,-2.04471,-2.67101,0.37235,100.975,0.0311093,0.994425,0.100752,0.99933,-0.00474654,-0.0362983
5.12225,-1,1.12399,1.21099,-3.07362,-1.39804,47.145,48.5974,0.312194,-0.947672,-0.066724,-0.1995,0.893189,0.403005
4.42893,-1,0.973635,-2.29204,1.75784,0.691326,31.8545,0.88488,-0.594715,0.79567,-0.114994,0.390152,0.454328,0.800854
4.08693,-1,1.14888,-2.19229,1.73663,3.43573,31.9226,20.8653,0.308517,0.888199,-0.34047,-0.371197,0.927906,0.0347025
4.33931,-1,0.770089,-2.13808,-0.281028,-2.04955,38.7589,1.4095,-0.299994,-0.0794769,-0.950624,-0.97239,0.215631,0.0892263
5.59879,-1,-0.225127,2.34476,2.45599,3.03767,35.161,54.2498,0.487595,-0.865393,-0.115531,-0.879242,0.467562,-0.0912068
6.02418,-1,0.691683,-2.89706,1.17362,1.06272,54.6304,41.8045,0.833045,0.187361,-0.520511,-0.731056,-0.298869,-0.613379
1.96909,-1,2.81814,1.69135,3.09491,0.949427,56.571,10.3832,-0.429523,0.90086,-0.0629388,0.994902,0.00939906,0.100411
2.70294,-1,2.05919,-1.976,1.17966,-0.183808,38.8983,27.2093,0.599805,-0.587447,0.543268,-0.849127,0.42681,-0.311154
5.30512,-1,1.6847,-1.2821,-2.95572,-0.269172,15.462,15.9862,0.884907,0.464245,0.0376401,0.643573,0.379957,-0.664415
5.62438,-1,-0.462844,2.29235,2.79797,0.412677,6.61874,18.324,-0.686765,0.717825,0.114373,-0.240548,-0.629414,0.738901
4.91231,-1,-2.88866,-3.13463,-4.16123,-1.62636,15.6111,11.4193,-0.65399,-0.756068,0.0256454,0.818386,0.466116,-0.336126
4.20174,-1,-0.397718,1.30205,1.3588,-1.8556,20.8935,3.77766,0.82297,0.471384,-0.317045,-0.780176,0.61332,0.123142
4.98107,-1,-0.769215,-1.7683,-0.94628,-1.7049,86.9546,72.7701,-0.802985,-0.573327,-0.162821,0.979851,0.152797,-0.128631
0.0160045,-1,-2.04835,2.12501,-0.470736,-1.27048,55.0389,22.7005,0.709142,-0.584106,0.39489,0.843639,0.536856,0.00762544
4.9674,-1,0.369853,2.88147,3.82508,2.87453,5.98885,31.5124,-0.946384,-0.320092,0.0435711,-0.245386,-0.969425,0.00138197
3.8145,-1,-2.31543,2.16805,3.69778,2.06076,12.4066,39.702,-0.637912,0.770081,0.00664235,-0.71139,0.658846,-0.244635
2.13453,-1,1.60227,-1.19461,-1.04348,0.626633,6.05212,20.3338,-0.912572,-0.329683,-0.241913,0.768619,-0.144314,-0.623216
5.25573,-1,1.75355,-1.6159,0.794166,0.140037,50.4673,45.3129,-0.630828,0.449566,-0.632414,-0.993606,0.0584342,0.0966051
4.38011,-1,2.61447,-0.978392,1.80355,2.92932,14.0932,22.6827,-0.625879,0.717638,-0.305403,-0.694785,-0.718871,-0.0223389
4.54601,-1,2.46513,-0.816736,0.395745,0.893491,7.56631,63.9776,-0.627246,-0.320896,-0.70964,-0.852091,-0.0780588,0.51754
4.52609,-1,-0.619521,-2.69948,1.79972,0.808753,20.9023,53.3,0.558185,0.829664,0.00927821,0.444803,0.548858,0.707747
1.13709,-1,1.7032,-0.534053,0.21833,2.11619,5.3017,12.4713,0.78069,0.23273,-0.579966,0.656402,0.753102,-0.044419
2.5871,-1,0.200247,-2.7965,-0.416386,1.8944,33.4713,9.31097,0.273283,0.466222,0.841399,-0.956046,-0.0715456,-0.284354
6.2626,-1,0.511558,-2.38436,1.04067,1.20333,57.196,5.2267,-0.200213,0.951172,-0.234918,-0.850841,0.491728,-0.18513
5.13526,-1,0.110149,-2.67408,2.06159,2.59549,20.8192,34.53,-0.885775,-0.397806,0.239065,0.47356,-0.880753,0.0038743
2.78829,-1,-0.555952,2.94141,0.512092,0.423635,49.5548,43.2371,0.0744542,0.766377,0.638062,-0.439105,-0.331094,-0.835203
4.67187,-1,2.41607,-0.515248,-0.593244,-2.64205,16.7844,31.7398,-0.600428,-0.790634,-0.119935,0.702876,-0.698034,0.136797
4.24827,-1,-0.314077,2.47542,2.92826,-0.636236,23.037,2.66581,-0.547384,-0.836409,0.0281316,0.693928,0.0978064,-0.713371
4.82167,-1,-2.09777,1.31354,-1.05767,1.2794,9.68677,15.543,0.535569,0.583168,-0.610803,0.867404,-0.476132,0.144601
3.71051,-1,-1.7278,-0.404958,-0.924932,-1.75372,1.48712,165.151,-0.952794,-0.139361,0.269746,-0.422519,-0.906285,-0.0111683
5.53827,-1,2.07159,-0.766844,2.19145,2.72876,29.0104,32.1507,-0.570573,0.791469,-0.219143,-0.144973,-0.986506,-0.0760867
0.277909,-1,-1.73196,0.930884,1.27202,-1.35808,25.9047,22.2536,-0.881742,-0.361467,-0.303104,-0.941568,-0.052295,-0.332739
0.477807,-1,1.87378,-1.05129,1.74546,0.0774731,21.267,4.28603,0.822391,0.559357,-0.103891,0.813655,0.492873,0.308288
4.52219,-1,1.70753,-2.52347,-2.46533,-5.40776,21.1051,0.958381,0.641708,0.75848,0.113663,0.48222,0.876013,-0.00807293
4.58375,-1,-3.08779,-2.75812,-0.95678,-1.65101,239.916,13.4482,0.740094,0.0661641,-0.669241,-0.376598,-0.885803,0.271159
0.606404,-1,2.64729,-0.363102,0.0774886,3.15188,11.3788,7.95858,-0.259276,-0.332867,-0.906629,0.950309,-0.299411,-0.0852448
5.62812,-1,3.08589,0.989809,-0.885226,0.988704,14.4651,17.9882,0.63612,-0.408911,-0.654327,0.697051,-0.69606,0.172108
5.61797,-1,1.37535,-2.06564,-1.69583,-2.60431,4.77065,28.3138,-0.189124,-0.91556,-0.354939,-0.304992,0.946835,-0.102383
4.86441,-1,0.797483,-2.65821,3.2114,1.51724,11.3363,10.1212,-0.96166,-0.265276,0.0695551,0.774244,-0.604829,0.186356
5.97092,-1,-2.34807,-0.485866,1.63336,3.33483,39.7115,36.6382,-0.895371,0.42535,-0.131862,0.205068,0.97855,0.0196607
6.07496,-1,-2.39987,2.31602,0.036572,-0.313312,68.3527,23.0305,-0.620008,0.696267,0.361666,-0.742542,-0.484949,0.462013
3.30617,-1,-0.815041,2.83816,0.205228,-0.172879,47.4657,6.73387,-0.443007,-0.167369,0.880757,0.216913,0.130241,-0.967464
5.24833,-1,1.09515,-1.83348,-1.13087,-0.22694,14.275,16.4499,0.910592,-0.411669,0.0367476,0.520669,0.0618212,-0.851517
4.56489,-1,-2.142,1.03414,-2.50632,-0.0181174,18.3175,15.8904,0.893191,0.427844,-0.138415,0.65014,-0.372803,0.662069
0.907122,-1,-3.05992,1.41763,-0.0640849,-1.84502,19.2206,20.3227,-0.102449,0.683425,0.722796,0.966467,0.226791,0.120446
5.61006,-1,-1.79027,1.52659,0.598279,0.736268,52.5774,11.34,-0.620449,0.520072,0.586999,-0.997853,-0.00819869,0.0649824
3.6574,-1,0.712039,-1.24892,-3.17535,0.0665204,8.07945,32.6217,-0.525566,0.85065,0.0132192,0.706688,0.18779,-0.682149
4.71599,-1,-0.999502,2.02444,-1.96915,0.102082,10.2944,8.55459,0.776591,-0.575079,0.257275,-0.792402,-0.434989,0.427649
2.4528,-1,2.18513,-2.60715,-2.26893,-4.32183,23.0654,1.43393,0.841245,-0.506918,-0.187994,0.596844,-0.802353,-0.00278654
3.54794,-1,-1.02294,0.710907,1.08648,3.52364,4.32562,17.3693,-0.270844,-0.852637,-0.446826,0.998068,-0.044928,-0.0429178
2.11131,-1,1.42814,-1.82151,4.09472,2.77611,24.9956,53.2726,0.956261,-0.292471,0.00511761,-0.373912,0.922047,0.100093
3.38835,-1,-0.306534,3.09565,2.35245,0.844015,8.30388,21.9848,-0.951521,0.243229,0.188276,-0.659689,-0.320631,-0.679711
1.75229,-1,0.444879,-2.24123,0.692083,1.5328,59.8601,25.079,0.634026,0.0151791,-0.773163,0.902725,-0.416932,0.106088
5.47507,-1,1.03634,-2.65081,0.712431,2.08868,6.97681,8.14302,0.680687,-0.669819,0.296662,0.39007,-0.920508,-0.0225964
3.59415,-1,-1.15498,2.31352,-1.41307,-0.0191882,31.9205,20.0859,-0.590333,0.674841,-0.442827,0.358123,0.351326,0.865053
5.70117,-1,-2.74086,0.301755,3.49083,2.7086,26.3038,44.7428,-0.075024,-0.99679,-0.0279366,0.159991,-0.986939,0.0188135
0.364503,-1,0.83023,0.0254023,2.24666,0.498273,54.3978,5.66388,-0.121604,-0.977583,0.171884,0.134652,-0.967964,-0.211929
3.82329,-1,-2.5845,0.611488,1.55425,1.73521,27.4236,18.6154,-0.616845,0.785627,-0.0478745,0.894465,-0.408781,-0.18119
4.28839,-1,1.60179,2.81408,-2.77534,-0.783431,38.0908,12.2563,-0.274951,0.953892,0.120382,-0.644809,0.129944,0.753217
5.84088,-1,0.112823,2.57152,2.20551,1.32072,28.3692,41.5671,0.402349,-0.913086,-0.0662582,-0.902171,-0.018043,-0.431001
2.71291,-1,2.31783,-0.740671,-3.05,-3.04493,55.1068,12.1052,-0.447344,0.889738,0.0908262,-0.99696,0.0295141,-0.0721046
6.21729,-1,-1.15683,2.22309,0.366878,-0.143246,1.27124,32.6533,0.921214,0.386503,-0.0444973,0.797586,0.601816,-0.0409235
3.39672,-1,0.908473,3.05177,0.887207,-0.988823,26.2655,10.8765,-0.194494,-0.711579,0.67515,0.592076,0.66319,-0.457848
3.10913,-1,-1.09473,2.03504,3.7978,0.498685,15.1264,5.9721,-0.099133,-0.994363,-0.0376112,0.631024,-0.128591,0.765032
2.92358,-1,-1.16247,2.22934,-0.00948211,-0.0429724,36.4833,51.5193,0.21226,0.0817719,0.973786,0.0140333,-0.0434359,-0.998958
4.66121,-1,-3.0234,-0.798464,2.82924,2.6946,0.597321,37.2669,-0.87537,0.473744,-0.0964107,-0.300045,-0.951767,-0.0641275
4.39469,-1,0.271799,-2.68055,0.56473,-0.983068,31.707,13.8163,-0.394051,-0.409934,0.822604,0.70969,-0.633757,-0.307721
5.71525,-1,2.74493,-1.37439,0.886164,1.09378,10.3662,12.943,-0.197649,-0.962055,0.188108,-0.83571,0.375377,0.400849
5.29827,-1,-2.6241,-1.62181,-0.926986,-0.245726,44.7808,100.944,-0.759241,0.53473,0.370968,0.776957,-0.18892,0.600539
3.48998,-1,-1.43297,-2.77648,-3.01753,-0.0846513,0.480285,19.3967,-0.46405,0.881035,-0.0918443,0.257677,-0.80201,0.538872
4.4811,-1,-1.29815,1.93548,0.36206,1.12217,31.9085,36.8144,0.631651,-0.117788,-0.766253,0.817846,-0.354229,0.453486
2.59335,-1,0.706528,-2.34056,-0.814165,-0.918782,58.5717,48.5342,-0.675936,0.735866,-0.0401355,0.871054,-0.369676,-0.323427
5.59311,-1,-3.12786,0.835318,0.389073,0.268496,55.741,41.4275,0.116072,0.939173,0.323236,-0.663194,0.698549,-0.268706
5.55386,-1,-1.22659,1.03797,-0.687706,-2.65947,19.7098,16.1259,0.201857,0.650464,-0.732222,0.962153,-0.27012,0.0360184
4.08427,-1,-1.60102,2.15047,-0.768764,-3.10139,61.6726,13.5194,0.261982,0.619183,-0.740255,0.585401,0.810104,0.0321959
0.780419,-1,-2.6139,0.567811,-0.527801,-0.367015,4.87972,13.0676,0.00986383,0.731426,-0.68185,-0.568441,0.815567,-0.108281
4.3253,-1,-0.822337,2.57265,-0.398137,0.115391,33.5906,18.902,-0.711543,-0.699257,0.0688927,0.108119,0.367373,-0.923768
3.91398,-1,-0.224853,2.83735,0.111152,0.273632,46.0099,68.6398,0.0409319,-0.297527,-0.953835,0.385591,0.795099,0.468122
3.64731,-1,2.39463,-1.44199,1.81272,-0.226658,18.7893,34.8155,0.829724,-0.464217,0.309937,-0.285549,0.179998,-0.941309
4.19813,-1,-3.13328,-0.119449,-0.0753025,-0.911388,29.1525,26.1552,-0.0296878,0.957077,0.288309,-0.72236,-0.183411,-0.666751
5.3768,-1,-1.74614,2.13212,-1.28567,0.116784,26.6187,51.3994,-0.75611,-0.526173,0.389153,-0.770592,-0.418022,-0.481088
4.43876,-1,0.475588,-3.00994,-4.25574,-1.78113,16.5706,2.08044,-0.384837,0.922982,0.00228296,-0.92659,-0.185819,0.326959
4.25183,-1,-1.99382,-1.55221,-0.805791,-0.619065,202.671,34.2533,-0.131467,-0.663997,0.736088,0.891995,-0.237201,0.384813
6.249,-1,-1.98524,2.66894,-1.25421,-0.0801797,31.6658,63.6201,0.415733,0.742028,-0.52589,0.428656,0.749376,-0.504667
4.09689,-1,2.57445,-1.22466,0.479833,0.587328,64.8348,8.61065,0.528967,0.0441357,0.847494,0.721237,-0.181646,-0.668447
2.742,-1,0.430441,-1.83576,1.50681,-1.18304,15.6146,24.7195,-0.838291,0.478082,0.262118,0.986606,-0.0195364,-0.161948
5.04824,-1,2.80023,-1.50586,-1.58672,-4.61115,66.8475,2.00049,0.719976,0.666188,-0.194493,-0.969728,0.244111,-0.00609452
5.08714,-1,-2.53333,1.61013,1.89826,0.972532,47.2454,18.6454,0.449401,-0.892282,-0.0432505,0.850404,-0.379644,0.364257
0.854129,-1,0.473915,-1.94182,-1.10172,-0.837905,63.6126,53.2913,-0.489881,-0.672381,-0.554905,0.950259,-0.0620164,-0.305224
5.58005,-1,1.3676,2.90327,-2.83703,-2.51817,25.1803,4.95577,0.233839,0.965243,0.116729,-0.973293,-0.176574,0.146707
4.71597,-1,-2.12557,0.874003,2.31987,1.82119,55.4046,5.82992,-0.946134,0.320659,-0.0448204,0.787644,0.535609,-0.304533
4.77304,-1,-0.180915,2.58051,-1.69523,-1.58412,40.6724,16.5072,0.0732319,-0.992758,0.0952304,0.54601,-0.751965,-0.369354
5.32439,-1,-1.20641,1.87236,1.72288,0.430422,4.42534,9.51708,0.12059,-0.933537,-0.33759,0.580269,0.484703,-0.654485
4.61655,-1,-1.59759,1.89168,1.99385,0.560322,42.1928,1.43333,0.479989,-0.846267,-0.231175,0.934437,0.0976036,0.342491
5.67786,-1,-0.675745,-1.15455,0.204332,3.05214,23.7047,5.1872,-0.597992,-0.556067,0.57723,-0.561108,-0.826225,-0.0500919
0.519105,-1,-2.86,0.37457,0.754351,-0.213627,27.7719,24.0411,-0.661448,0.0588315,-0.74768,-0.399318,0.616516,-0.678567
3.37302,-1,0.878562,-1.81718,3.09587,1.18952,2.38733,83.8821,-0.239426,-0.967499,0.0813751,-0.0886152,-0.828218,-0.553356
4.7627,-1,0.712106,-1.41778,1.62082,1.54267,9.45302,50.1123,-0.833669,0.540279,0.114432,0.0718349,0.91379,0.399783
5.05067,-1,-0.235696,-3.04492,-2.1151,-0.543159,3.28939,37.3754,-0.666122,0.718627,-0.199642,-0.303482,0.872938,0.38194
4.71201,-1,1.99265,2.55958,0.59051,-0.458979,6.01477,112.369,-0.0295748,-0.574173,0.8182,0.468661,-0.0503106,-0.881944
5.02805,-1,1.08947,-1.75621,1.79938,0.40653,21.7918,15.6556,0.933021,0.276496,-0.230263,-0.360298,-0.306901,-0.880907
4.88425,-1,-1.82526,1.50574,2.46378,1.16367,44.4313,0.213127,0.877151,0.466187,0.115222,-0.383328,-0.751788,0.53654
5.5992,-1,-1.02052,2.16371,1.47714,0.768121,31.9298,33.8304,-0.491925,0.754852,0.433831,-0.25308,-0.769125,0.586854
0.718299,-1,-1.72041,-0.211776,2.71003,2.3506,77.2439,26.4958,0.167519,-0.977797,-0.125896,0.965501,-0.179303,-0.188835
5.15369,-1,0.678956,-2.51295,1.54347,0.360407,6.03837,38.3171,-0.233656,0.954194,-0.186866,-0.280748,0.756252,0.590986
5.03769,-1,-1.47196,-1.0174,-2.0411,1.72006,11.0221,8.4942,-0.843208,-0.524916,0.116036,-0.736419,0.591016,0.329221
3.60575,-1,0.0758191,2.1915,0.249618,-0.912536,7.56616,74.5124,0.134355,-0.960772,-0.242623,0.611839,0.752076,0.24502
1.0771,-1,1.13318,-1.68815,1.4436,1.04307,2.02848,53.4836,-0.0901986,-0.899895,0.426677,-0.676058,0.605378,0.420075
0.48415,-1,2.52966,-0.68312,-1.033,-1.67868,39.4543,7.16418,-0.711718,0.320636,0.62502,0.232436,-0.926516,0.295874
6.24219,-1,-3.06605,-0.955366,-0.212779,1.69979,42.281,12.9309,0.0482862,-0.991069,0.1243,-0.343455,-0.915897,-0.207775
5.18996,-1,2.99856,0.775556,1.03385,1.63955,27.0022,51.2468,-0.762498,-0.283351,-0.581643,0.546026,-0.834103,0.0782801
5.62979,-1,-0.215237,-2.98943,0.296789,-1.19252,43.1344,4.13309,0.338143,0.279569,-0.89861,0.482903,0.779948,-0.398103
0.139464,-1,-2.08264,2.89524,-2.21979,2.01328,14.6115,10.9909,0.833471,-0.552328,0.0161197,0.879846,-0.398811,0.258498
4.64761,-1,-0.661872,1.63567,-6.29017,-1.70319,4.02069,6.23168,-0.989787,0.142517,-0.00322072,0.34117,-0.877115,-0.338041
5.51947,-1,-1.22697,2.35811,-2.65847,-2.61168,32.6536,78.7932,-0.0394086,0.990313,-0.133147,0.954047,0.291507,-0.0694062
5.03104,-1,1.54301,1.6608,0.495429,-2.53939,4.23429,14.5764,-0.969727,0.132744,-0.204962,-0.558038,-0.820818,-0.121867
5.87194,-1,2.43798,-1.22314,2.00987,1.70934,39.1618,18.1042,-0.779308,-0.624488,-0.0519077,-0.992232,-0.072753,0.10091
4.5393,-1,1.03522,-2.33075,-0.222562,0.214007,2.81485,31.2595,0.839795,-0.403618,0.363092,0.0435167,-0.322644,-0.94552
3.54665,-1,-2.2434,0.721949,-0.489677,0.539963,44.3328,25.725,0.748553,-0.65657,0.0926523,-0.751377,0.573503,0.326383
0.29756,-1,1.5492,1.60076,1.11092,2.24065,24.5224,118.862,-0.935962,-0.27595,0.218693,-0.988632,0.145557,-0.0376863
5.49125,-1,1.62401,-1.68903,-0.302161,-0.649125,50.5166,6.42543,-0.0980802,0.287476,0.952753,0.618815,-0.498703,0.606929
4.02781,-1,0.496125,3.00594,-3.64786,-2.17857,5.06564,27.0501,-0.934473,0.354403,-0.0340456,-0.82051,0.534364,0.203024
5.79405,-1,-2.28947,0.603785,-0.760928,-1.43941,32.2095,29.1315,0.819549,-0.553935,-0.146615,0.79932,-0.577575,0.165816
5.99158,-1,2.19566,-1.11816,1.84979,2.21547,42.9992,44.83,-0.741361,0.601683,-0.297256,-0.0686423,-0.979777,-0.187949
4.25605,-1,-1.96767,1.92,0.312678,-1.23686,11.7381,16.7143,-0.915453,0.286198,-0.282907,0.520597,-0.679094,-0.517504
0.398718,-1,-3.03708,2.6879,-1.16108,-0.353846,20.0408,16.04,0.202249,-0.976907,-0.0689051,-0.195595,0.353047,0.914932
1.53381,-1,1.33097,-2.23748,2.77302,0.973927,11.067,9.5506,-0.99245,0.121763,0.0147334,-0.766427,-0.251074,-0.591229
4.87201,-1,2.73278,-0.440332,-1.45128,-1.29711,43.4029,48.3106,0.222302,0.970797,0.090192,-0.574363,0.666797,-0.474856
5.37333,-1,-2.37489,0.612955,-2.66402,-1.31295,24.2495,5.31349,0.592188,0.794093,-0.136852,-0.208789,-0.893643,-0.397252
0.720866,-1,-1.39734,1.74451,0.982464,-0.0352822,38.9997,4.85837,0.824974,0.48426,0.291393,0.953096,0.158004,-0.258154
6.0183,-1,3.04481,1.58312,-2.24645,-0.746523,8.94129,32.9979,0.662649,-0.73245,-0.156247,0.78862,0.395074,0.471164
4.49718,-1,1.00525,-1.55063,-2.50303,0.466031,9.39653,8.06217,0.871657,-0.490037,0.00879363,-0.631474,-0.347633,-0.693103
6.10031,-1,0.602092,-1.72684,-2.54963,1.69043,21.9559,5.73818,-0.974484,0.196348,-0.108756,-0.939705,0.334647,0.0704694
2.54474,-1,1.26535,-1.84973,1.91915,2.34637,10.9586,68.9116,-0.557811,0.809911,-0.181355,0.980019,-0.198317,0.0152973
6.18455,-1,1.38587,-1.77327,-0.12099,-0.626795,39.9137,17.3771,0.634896,-0.0234802,0.772241,0.611359,-0.527912,0.589533
4.7491,-1,0.726158,-2.40455,0.0154539,0.754541,42.303,27.1304,-0.561686,0.619757,0.548096,0.753064,-0.0192416,0.657666
5.27643,-1,-0.351302,2.75382,3.78785,1.33798,10.4566,28.6858,0.452024,-0.89139,-0.0331303,-0.666035,0.5786,-0.470765
4.74104,-1,-0.425594,-2.68088,2.0431,-0.35069,3.51884,11.7903,0.877014,-0.407239,-0.254959,-0.0983517,0.736734,-0.668992
4.65189,-1,0.180874,2.84785,-0.686646,2.77591,13.7793,12.4645,-0.0265982,0.979001,0.202115,0.979589,-0.158967,0.123027
3.72603,-1,0.314268,-2.54595,-2.46656,-2.61995,30.7805,19.8703,-0.187676,0.981998,0.0213852,0.120502,-0.990467,0.0667445
3.73332,-1,-2.08921,1.73545,-1.1181,-0.825735,35.4835,54.2569,-0.126163,-0.815763,0.564459,-0.620719,-0.58814,-0.518458
3.16372,-1,0.269803,-2.83167,0.553789,0.922405,34.966,29.4631,0.293246,0.587678,-0.754083,0.754147,-0.257539,0.6041
4.69009,-1,0.270183,-2.81554,-0.130397,-0.297254,50.735,20.6767,-0.262513,0.964341,0.0336488,-0.256703,-0.141227,0.956117
5.62834,-1,-0.566517,2.48805,0.00563624,2.21462,23.7225,37.3164,0.307237,0.491585,0.814831,0.795046,-0.5669,0.215698
5.01165,-1,-2.37006,2.20695,-0.884154,1.35447,22.2709,35.1319,0.0772791,-0.843897,0.53091,-0.894884,-0.434815,-0.100588
5.32621,-1,1.92441,-1.18952,3.47005,0.172325,15.7422,8.00058,0.321322,-0.944928,0.0621504,0.690987,0.390512,0.608308
5.79793,-1,3.08726,-1.76698,1.00142,0.617751,15.3533,22.8976,-0.458737,-0.816135,-0.351402,-0.888223,0.364271,0.279941
6.13739,-1,-2.00227,1.50784,1.33967,1.48752,10.9249,35.5894,0.963865,0.062897,0.258859,0.706132,-0.647505,0.286558
